Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
East Toronto,43.67635739999999,-79.2930312,Subway,43.68071629118835,-79.28700577544936,Sandwich Place
East Toronto,43.67635739999999,-79.2930312,Pizza Pizza,43.680899,-79.283878,Pizza Place
East Toronto,43.67635739999999,-79.2930312,Domino's Pizza,43.67905757954377,-79.29738179140233,Pizza Place
East Toronto,43.67635739999999,-79.2930312,Seaspray Restaurant,43.67888788593709,-79.29816674246031,Asian Restaurant
East Toronto,43.67635739999999,-79.2930312,Swiss Chalet,43.671708868246355,-79.29293796228461,Restaurant
East Toronto,43.67635739999999,-79.2930312,Naturalis,43.672193692484726,-79.28973156096451,Bakery
East Toronto,43.67635739999999,-79.2930312,Honey's Beestro,43.67273,-79.287874,Gastropub
East Toronto,43.67635739999999,-79.2930312,Mamma's Pizza,43.671122,-79.294742,Pizza Place
East Toronto,43.67635739999999,-79.2930312,Oscar Coffee and Espresso Bar,43.672600460625894,-79.28770076631099,Café
East Toronto,43.67635739999999,-79.2930312,Hero Certified Burgers,43.670360129430044,-79.29892366666199,Burger Joint
East Toronto,43.67635739999999,-79.2930312,Absolute Cafe,43.67102219360621,-79.29580904142931,Café
East Toronto,43.67635739999999,-79.2930312,The Salty Dog,43.66994392654809,-79.30089441677708,Restaurant
East Toronto,43.67635739999999,-79.2930312,Thai House Cuisine,43.67089904480832,-79.29607532296733,Thai Restaurant
East Toronto,43.67635739999999,-79.2930312,Freshii,43.67069645708693,-79.29777145385742,Sandwich Place
East Toronto,43.67635739999999,-79.2930312,Honey Bee Restaurant,43.670409,-79.298406,Chinese Restaurant
East Toronto,43.67635739999999,-79.2930312,Foodoe's Fish & Chips,43.68081361753325,-79.28499826591094,Fish & Chips Shop
East Toronto,43.67635739999999,-79.2930312,ali's tandoori curry house,43.673393,-79.28374025000002,Indian Restaurant
East Toronto,43.67635739999999,-79.2930312,Bagel World Express,43.67033898339356,-79.29907132741762,Bakery
East Toronto,43.67635739999999,-79.2930312,Fat Bastard Burrito Co.,43.67010531571503,-79.29969870434434,Burrito Place
East Toronto,43.67635739999999,-79.2930312,Star of Kingston Road,43.67688822390428,-79.3039746611155,Pizza Place
East Toronto,43.67635739999999,-79.2930312,Wing Machine,43.68084494245257,-79.28378734426471,Pizza Place
East Toronto,43.67635739999999,-79.2930312,Pizzaville,43.66969367697882,-79.30104700014233,Pizza Place
Downtown Toronto,43.6447708,-79.3733064,The Keg Steakhouse + Bar - Esplanade,43.64671207408792,-79.3747676163912,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6447708,-79.3733064,Sukhothai,43.6484871024991,-79.37454735245633,Thai Restaurant
Downtown Toronto,43.6447708,-79.3733064,Miku,43.64137436,-79.37753063,Japanese Restaurant
Downtown Toronto,43.6447708,-79.3733064,Stonemill Bread,43.64866822154209,-79.37160962302049,Bakery
Downtown Toronto,43.6447708,-79.3733064,Market Street Catch,43.648501423964824,-79.3718080237409,Seafood Restaurant
Downtown Toronto,43.6447708,-79.3733064,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Downtown Toronto,43.6447708,-79.3733064,FARMR Eatery & Catering,43.64841986337509,-79.37027379521088,Bistro
Downtown Toronto,43.6447708,-79.3733064,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant
Downtown Toronto,43.6447708,-79.3733064,Movenpick Cafe,43.64768680893089,-79.3772953884033,Café
Downtown Toronto,43.6447708,-79.3733064,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
Downtown Toronto,43.6447708,-79.3733064,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
Downtown Toronto,43.6447708,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Downtown Toronto,43.6447708,-79.3733064,Crepe It Up!,43.64873614340388,-79.3716230674848,Creperie
Downtown Toronto,43.6447708,-79.3733064,Balzac's Coffee,43.64845650131932,-79.37178993724406,Café
Downtown Toronto,43.6447708,-79.3733064,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Downtown Toronto,43.6447708,-79.3733064,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
Downtown Toronto,43.6447708,-79.3733064,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Poet Cafe,43.650636830720224,-79.37127573699792,Café
Downtown Toronto,43.6447708,-79.3733064,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Downtown Toronto,43.6447708,-79.3733064,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
Downtown Toronto,43.6447708,-79.3733064,Terroni,43.650927,-79.375602,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.6447708,-79.3733064,Olly Fresco's,43.64691223190928,-79.37959661696462,Deli / Bodega
Downtown Toronto,43.6447708,-79.3733064,Ki Modern Japanese + Bar,43.647166999999996,-79.37960799999999,Japanese Restaurant
Downtown Toronto,43.6447708,-79.3733064,iQ Food Co,43.642851,-79.382081,Salad Place
Downtown Toronto,43.6447708,-79.3733064,Café Plenty,43.64911793545771,-79.37831288380438,Café
Downtown Toronto,43.6447708,-79.3733064,Marché Mövenpick,43.64726160000001,-79.3785998,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Canoe,43.64745206618348,-79.38132001815677,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Dineen Coffee,43.650496999999994,-79.378765,Café
Downtown Toronto,43.6447708,-79.3733064,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Pearl Diver,43.65148129073373,-79.37359954211877,Gastropub
Downtown Toronto,43.6447708,-79.3733064,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
Downtown Toronto,43.6447708,-79.3733064,Triple A Bar (AAA),43.65165840099557,-79.37272017234609,BBQ Joint
Downtown Toronto,43.6447708,-79.3733064,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
Downtown Toronto,43.6447708,-79.3733064,Harbour 60 Toronto,43.64222021431868,-79.37794459004243,Steakhouse
Downtown Toronto,43.6447708,-79.3733064,Le Petit Déjeuner,43.65082248620031,-79.37043860004992,Breakfast Spot
Downtown Toronto,43.6447708,-79.3733064,Eggspectation,43.646526,-79.375134,Breakfast Spot
Downtown Toronto,43.6447708,-79.3733064,NAMI,43.65085336178512,-79.37588746641697,Japanese Restaurant
Downtown Toronto,43.6447708,-79.3733064,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
Downtown Toronto,43.6447708,-79.3733064,Paddington's Pump,43.649035,-79.371899,Diner
Downtown Toronto,43.6447708,-79.3733064,The Poké Box,43.650469315031785,-79.37631703952829,Poke Place
Downtown Toronto,43.6447708,-79.3733064,Brick Street Bakery,43.648815163161494,-79.38060468610949,Bakery
Downtown Toronto,43.6447708,-79.3733064,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Downtown Toronto,43.6447708,-79.3733064,Victoria's Restaurant,43.64929834396347,-79.37643067251868,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Bymark,43.64721728401801,-79.3812518816638,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
Downtown Toronto,43.6447708,-79.3733064,European Delight,43.648709767817074,-79.37154525652817,Eastern European Restaurant
Downtown Toronto,43.6447708,-79.3733064,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
Downtown Toronto,43.6447708,-79.3733064,Maman,43.64830873804684,-79.38225333898805,Café
Downtown Toronto,43.6447708,-79.3733064,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Downtown Toronto,43.6447708,-79.3733064,Alexandro's World Famous Gyros,43.6416627086796,-79.37521377369691,Greek Restaurant
Downtown Toronto,43.6447708,-79.3733064,e11even,43.64242558687748,-79.38144094115984,New American Restaurant
Downtown Toronto,43.6447708,-79.3733064,Carisma,43.64961671774304,-79.3754337751762,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Black Canary Espresso Bar,43.65186873300313,-79.36850642387674,Café
Downtown Toronto,43.6447708,-79.3733064,The George Street Diner,43.65297,-79.37146700000001,Diner
Downtown Toronto,43.6447708,-79.3733064,Over Easy,43.648077042043454,-79.37759871575396,Breakfast Spot
Downtown Toronto,43.6447708,-79.3733064,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,Buster's Sea Cove,43.647774105842885,-79.37918080262172,Seafood Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
Downtown Toronto,43.6447708,-79.3733064,Kinton Ramen,43.641663,-79.37907,Ramen Restaurant
Downtown Toronto,43.6447708,-79.3733064,Petit Four Bakery,43.64774369258709,-79.379588142506,Sandwich Place
Downtown Toronto,43.6447708,-79.3733064,GEORGE Restaurant,43.653346456350356,-79.3744449051126,Restaurant
Downtown Toronto,43.6447708,-79.3733064,King Taps,43.64847597418299,-79.38205778358744,Gastropub
Downtown Toronto,43.6447708,-79.3733064,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Downtown Toronto,43.6447708,-79.3733064,Evviva Restaurant,43.641579917618074,-79.38345644030795,Deli / Bodega
Downtown Toronto,43.6447708,-79.3733064,Sud Forno,43.65093965733833,-79.37904545824371,Bakery
Downtown Toronto,43.6447708,-79.3733064,SOCO Kitchen+Bar,43.64280448399251,-79.38392149415381,Bistro
Downtown Toronto,43.6447708,-79.3733064,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
Downtown Toronto,43.6447708,-79.3733064,Pumpernickel's Deli,43.64883150054619,-79.38197006345456,Deli / Bodega
Downtown Toronto,43.6447708,-79.3733064,Irish Embassy,43.64791849936152,-79.37727345157903,Irish Pub
Downtown Toronto,43.6447708,-79.3733064,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
Downtown Toronto,43.6447708,-79.3733064,John & Sons Oyster House,43.650602298305714,-79.38155510682869,Seafood Restaurant
Downtown Toronto,43.6447708,-79.3733064,Jump,43.648147385163526,-79.37875242540652,American Restaurant
Downtown Toronto,43.6447708,-79.3733064,Sam James Coffee Bar (SJCB),43.64788137014028,-79.3843315283683,Café
Downtown Toronto,43.6447708,-79.3733064,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Downtown Toronto,43.6447708,-79.3733064,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Downtown Toronto,43.6447708,-79.3733064,Aroma Espresso Bar,43.6423209103846,-79.38374932648955,Café
Downtown Toronto,43.6447708,-79.3733064,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
Downtown Toronto,43.6447708,-79.3733064,Pearl Harbourfront,43.638156540135405,-79.38068763743328,Chinese Restaurant
Downtown Toronto,43.6447708,-79.3733064,McCafé,43.644490691919735,-79.38110912246584,Café
Downtown Toronto,43.6447708,-79.3733064,Cluck Clucks,43.64964842651325,-79.3664078057654,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Leña,43.651722,-79.379205,Latin American Restaurant
Downtown Toronto,43.6447708,-79.3733064,Bardi's Steak House,43.64622,-79.383074,Restaurant
Downtown Toronto,43.6447708,-79.3733064,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
Downtown Toronto,43.6447708,-79.3733064,Kellys Landing,43.64508162412025,-79.38304962483916,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Vagabondo Ristorante & Lounge,43.648221723335745,-79.37529997897587,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Moroccan Restaurant
Downtown Toronto,43.6447708,-79.3733064,El Locale Loco,43.64784162826085,-79.3734589646591,Mexican Restaurant
Downtown Toronto,43.6447708,-79.3733064,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6447708,-79.3733064,The Carbon Bar,43.653367086892786,-79.37496515174824,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Portico,43.65185568790013,-79.37805540906518,Restaurant
Downtown Toronto,43.6447708,-79.3733064,Reds Wine Tavern,43.649570381714724,-79.38212873483711,Gastropub
Downtown Toronto,43.6447708,-79.3733064,Scaddabush Italian Kitchen & Bar,43.644736777660796,-79.38535477982775,Italian Restaurant
Downtown Toronto,43.6447708,-79.3733064,Sunset Grill,43.65166162378036,-79.3790751303271,Breakfast Spot
Downtown Toronto,43.6447708,-79.3733064,Chipotle Mexican Grill,43.644890000000004,-79.38305,Mexican Restaurant
Downtown Toronto,43.6447708,-79.3733064,La Bettola Di Terroni,43.65199330592564,-79.37805579614488,Italian Restaurant
York,43.6890256,-79.453512,Sushi Zuki,43.69449449646573,-79.45614091259421,Japanese Restaurant
York,43.6890256,-79.453512,Babos Dönerpoint,43.69324926907298,-79.46185093463187,Falafel Restaurant
York,43.6890256,-79.453512,Doce Minho Pastry & Bakery,43.6918926751435,-79.44819075003524,Bakery
York,43.6890256,-79.453512,Rebozos,43.68477300934671,-79.44958805834105,Mexican Restaurant
York,43.6890256,-79.453512,Pizza Hut,43.69567319999999,-79.4515145,Pizza Place
York,43.6890256,-79.453512,Pizza Hut,43.68305062999709,-79.44616326614894,Pizza Place
York,43.6890256,-79.453512,KFC,43.6929,-79.4637,Fast Food Restaurant
York,43.6890256,-79.453512,Oakwood Cafe,43.686624794892595,-79.44452036701962,Café
York,43.6890256,-79.453512,Churrasqueira Portugal BBQ & Grill,43.69560855197261,-79.44972466554798,Portuguese Restaurant
York,43.6890256,-79.453512,Cas Corona,43.69565075462475,-79.44971192228198,Mexican Restaurant
York,43.6890256,-79.453512,McDonald's,43.695592956534774,-79.44943320531556,Fast Food Restaurant
Scarborough,43.7709921,-79.21691740000001,Lucky Hakka,43.7624696402799,-79.21416375162714,Chinese Restaurant
Scarborough,43.7709921,-79.21691740000001,Aunty Mary's,43.76256617854289,-79.21557069034364,Fast Food Restaurant
Scarborough,43.7709921,-79.21691740000001,Bombay Palace,43.767057,-79.227682,Indian Restaurant
Scarborough,43.7709921,-79.21691740000001,Domino's Pizza,43.76699588567031,-79.22767422463801,Pizza Place
East York,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
East York,43.7090604,-79.3634517,The Leaside Pub,43.710428911854564,-79.3635470616502,Restaurant
East York,43.7090604,-79.3634517,Charmaine Sweets,43.712711990432545,-79.35838937759401,Bakery
East York,43.7090604,-79.3634517,Nando's,43.71293712,-79.35992831,Portuguese Restaurant
East York,43.7090604,-79.3634517,Adamson Barbecue,43.71245206628728,-79.35308334020402,BBQ Joint
East York,43.7090604,-79.3634517,South St. Burger,43.71051026319385,-79.36158441272885,Burger Joint
East York,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.711596592510936,-79.36396207124376,Sushi Restaurant
East York,43.7090604,-79.3634517,Millwood Melt,43.70313548357126,-79.36337749596078,Sandwich Place
East York,43.7090604,-79.3634517,Five Guys,43.70563811973093,-79.36121130859895,Burger Joint
East York,43.7090604,-79.3634517,Subway,43.71041010856162,-79.36185814836223,Sandwich Place
East York,43.7090604,-79.3634517,Mt Everest Restaurant,43.713265579296,-79.36652040161064,Indian Restaurant
East York,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
East York,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
East York,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
East York,43.7090604,-79.3634517,ND sushi and grill,43.711486,-79.363887,Sushi Restaurant
East York,43.7090604,-79.3634517,Mong Sushi & Grill,43.7115185288775,-79.3638717218132,Sushi Restaurant
East York,43.7090604,-79.3634517,Pizzaville,43.706432957280505,-79.3608297548402,Pizza Place
East York,43.7090604,-79.3634517,Tao Northern Chinese Cuisine,43.712281,-79.364335,Peking Duck Restaurant
East York,43.7090604,-79.3634517,Maki Sushi,43.71012655325973,-79.3624657192103,Sushi Restaurant
East York,43.7090604,-79.3634517,Sequel Gourmet Express,43.712050916683616,-79.35989073236004,Sandwich Place
East York,43.7090604,-79.3634517,Mr. Sub,43.71325056272277,-79.36492442044694,Sandwich Place
East York,43.7090604,-79.3634517,Pizza Nova,43.713234,-79.365115,Pizza Place
East York,43.7090604,-79.3634517,Panzerotto Pizza,43.713313,-79.365057,Pizza Place
East York,43.7090604,-79.3634517,Naan & Kabob,43.704803000000005,-79.36152,Middle Eastern Restaurant
East York,43.7090604,-79.3634517,GRILLTIME,43.704770101145094,-79.361641190773,Steakhouse
East York,43.7090604,-79.3634517,Domino's Pizza,43.71324107934008,-79.36711500588416,Pizza Place
East York,43.7090604,-79.3634517,Select Sandwich,43.7140808416779,-79.36023689117144,Restaurant
East York,43.7090604,-79.3634517,Golden Griddle,43.708825767911655,-79.36282949731967,Breakfast Spot
East York,43.7090604,-79.3634517,San Francesco,43.70367003846608,-79.36107837710395,Italian Restaurant
East York,43.7090604,-79.3634517,Nigiri-Ya,43.70321796865987,-79.36427941347654,Japanese Restaurant
East York,43.7090604,-79.3634517,Conspiracy Pizza,43.712503000000005,-79.353145,Pizza Place
East York,43.7090604,-79.3634517,Hero Certified Burgers,43.706674,-79.375289,Burger Joint
East York,43.7090604,-79.3634517,Mayrik,43.705983,-79.375002,Middle Eastern Restaurant
Downtown Toronto,43.6579524,-79.3873826,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Downtown Toronto,43.6579524,-79.3873826,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European Restaurant
Downtown Toronto,43.6579524,-79.3873826,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Downtown Toronto,43.6579524,-79.3873826,Somethin' 2 Talk About,43.65839479027969,-79.38533765920816,Middle Eastern Restaurant
Downtown Toronto,43.6579524,-79.3873826,Panago,43.65825817735338,-79.38431282558369,Pizza Place
Downtown Toronto,43.6579524,-79.3873826,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
Downtown Toronto,43.6579524,-79.3873826,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
Downtown Toronto,43.6579524,-79.3873826,Red Lobster,43.656328,-79.38362099999999,Seafood Restaurant
Downtown Toronto,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.65515746756125,-79.38650067479335,Ramen Restaurant
Downtown Toronto,43.6579524,-79.3873826,Vegetarian Haven,43.656016028357094,-79.39275777420029,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6579524,-79.3873826,Rolltation,43.654917918573005,-79.3874242454196,Japanese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Jimmy's Coffee,43.655827103222244,-79.39204216888555,Café
Downtown Toronto,43.6579524,-79.3873826,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Downtown Toronto,43.6579524,-79.3873826,Karine's,43.653698928318526,-79.39074313568692,Breakfast Spot
Downtown Toronto,43.6579524,-79.3873826,KAKA,43.65745745164475,-79.38419169987877,Japanese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Poke Guys,43.65489527525683,-79.38505238381623,Poke Place
Downtown Toronto,43.6579524,-79.3873826,Barberian's Steak House,43.657755129259264,-79.38217741375935,Steakhouse
Downtown Toronto,43.6579524,-79.3873826,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
Downtown Toronto,43.6579524,-79.3873826,JOEY Eaton Centre,43.65540379999999,-79.38192889999998,Restaurant
Downtown Toronto,43.6579524,-79.3873826,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Downtown Toronto,43.6579524,-79.3873826,Manpuku まんぷく,43.653612411792935,-79.39061276446213,Japanese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
Downtown Toronto,43.6579524,-79.3873826,Blaze Pizza,43.656518,-79.380015,Pizza Place
Downtown Toronto,43.6579524,-79.3873826,Yueh Tung Chinese Restaurant,43.6552812634292,-79.3853365267765,Chinese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Five Guys,43.657106353057614,-79.38130606340378,Burger Joint
Downtown Toronto,43.6579524,-79.3873826,Provo Food Bar,43.654293123974384,-79.39178769369552,Tapas Restaurant
Downtown Toronto,43.6579524,-79.3873826,JOEY,43.656093654082795,-79.38187792357715,American Restaurant
Downtown Toronto,43.6579524,-79.3873826,Lebanon Express,43.66099058425058,-79.38297576948105,Falafel Restaurant
Downtown Toronto,43.6579524,-79.3873826,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
Downtown Toronto,43.6579524,-79.3873826,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
Downtown Toronto,43.6579524,-79.3873826,Kinka Izakaya Original,43.66059636632362,-79.37889120754515,Japanese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Burrito Bandidos,43.662962178169344,-79.38395554190545,Burrito Place
Downtown Toronto,43.6579524,-79.3873826,Danish Pastry House,43.654574,-79.38074,Bakery
Downtown Toronto,43.6579524,-79.3873826,T-Swirl Crepe,43.663452,-79.384125,Creperie
Downtown Toronto,43.6579524,-79.3873826,Gallery Sushi,43.65448054612779,-79.39063459151606,Sushi Restaurant
Downtown Toronto,43.6579524,-79.3873826,Hangry Burger,43.660709996948185,-79.38283826775837,Burger Joint
Downtown Toronto,43.6579524,-79.3873826,Burrito Boyz,43.656265264409015,-79.3783431837677,Burrito Place
Downtown Toronto,43.6579524,-79.3873826,Koh Lipe,43.655933000000005,-79.39348000000001,Thai Restaurant
Downtown Toronto,43.6579524,-79.3873826,Sambuca Grill,43.656109861046346,-79.3929464472413,Italian Restaurant
Downtown Toronto,43.6579524,-79.3873826,Kinton Ramen,43.66063169500672,-79.37887964897601,Ramen Restaurant
Downtown Toronto,43.6579524,-79.3873826,Crepe Delicious,43.65453648827725,-79.38088885547485,Fast Food Restaurant
Downtown Toronto,43.6579524,-79.3873826,Helena's Magic Kitchen,43.6537970351196,-79.39116758610888,Restaurant
Downtown Toronto,43.6579524,-79.3873826,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
Downtown Toronto,43.6579524,-79.3873826,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6579524,-79.3873826,Trattoria Mercatto,43.654453144701996,-79.38097410756741,Italian Restaurant
Downtown Toronto,43.6579524,-79.3873826,Como En Casa,43.66516,-79.384796,Mexican Restaurant
Downtown Toronto,43.6579524,-79.3873826,Page One Cafe,43.657771611126,-79.37607256916809,Café
Downtown Toronto,43.6579524,-79.3873826,Hair Of The Dog,43.66282779855822,-79.37966975971743,Gastropub
Downtown Toronto,43.6579524,-79.3873826,Chipotle Mexican Grill,43.656859999999995,-79.38091,Mexican Restaurant
Downtown Toronto,43.6579524,-79.3873826,The Senator Restaurant,43.65564091455336,-79.37919882575555,Diner
Downtown Toronto,43.6579524,-79.3873826,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997794,Ramen Restaurant
Downtown Toronto,43.6579524,-79.3873826,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Downtown Toronto,43.6579524,-79.3873826,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant
Downtown Toronto,43.6579524,-79.3873826,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
Downtown Toronto,43.6579524,-79.3873826,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Downtown Toronto,43.6579524,-79.3873826,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
Downtown Toronto,43.6579524,-79.3873826,Prenup Pub,43.65888236643816,-79.39482802742829,Gastropub
Downtown Toronto,43.6579524,-79.3873826,Estiatorio Volos,43.650329125599974,-79.38453301297716,Greek Restaurant
Downtown Toronto,43.6579524,-79.3873826,Wickson Social,43.665904507759684,-79.38571974166426,Gastropub
Downtown Toronto,43.6579524,-79.3873826,Spring Sushi,43.65625252981609,-79.38065954471074,Sushi Restaurant
Downtown Toronto,43.6579524,-79.3873826,Coach House Restaurant,43.664990598532036,-79.38481415727767,Diner
Downtown Toronto,43.6579524,-79.3873826,Big Smoke Burger,43.654920301504134,-79.38080432697494,Burger Joint
Downtown Toronto,43.6579524,-79.3873826,Tokyo Sushi,43.66588533093685,-79.38697684868161,Sushi Restaurant
Downtown Toronto,43.6579524,-79.3873826,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
Downtown Toronto,43.6579524,-79.3873826,The Captain's Boil,43.6623749149796,-79.38353475807129,Seafood Restaurant
Downtown Toronto,43.6579524,-79.3873826,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6579524,-79.3873826,Colaba Junction,43.660940000000004,-79.385635,Indian Restaurant
Downtown Toronto,43.6579524,-79.3873826,Wendy's,43.662820073147046,-79.38337917323223,Fast Food Restaurant
Downtown Toronto,43.6579524,-79.3873826,Omg! Oh My Gyro!,43.650063968705794,-79.39110371201055,Souvlaki Shop
Downtown Toronto,43.6579524,-79.3873826,Sansotei Ramen 三草亭,43.66673479451701,-79.3853530009483,Ramen Restaurant
Downtown Toronto,43.6579524,-79.3873826,Golden Diner,43.66234167901005,-79.37743376144903,Diner
Downtown Toronto,43.6579524,-79.3873826,Fran's,43.66125532013864,-79.38389304122866,Diner
Downtown Toronto,43.6579524,-79.3873826,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Downtown Toronto,43.6579524,-79.3873826,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Downtown Toronto,43.6579524,-79.3873826,John & Sons Oyster House,43.650602298305714,-79.38155510682869,Seafood Restaurant
Downtown Toronto,43.6579524,-79.3873826,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Bannock,43.65210117313841,-79.38117828399939,Restaurant
Downtown Toronto,43.6579524,-79.3873826,McCafé,43.658070615272464,-79.39910630807495,Café
Downtown Toronto,43.6579524,-79.3873826,Green Box Fresh Food Bar,43.650437581817954,-79.38861137514365,Sandwich Place
Downtown Toronto,43.6579524,-79.3873826,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
Downtown Toronto,43.6579524,-79.3873826,Nota Bene,43.6505120350372,-79.38813081159722,American Restaurant
Downtown Toronto,43.6579524,-79.3873826,Kawa Sushi,43.66389438938989,-79.38021009464504,Japanese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Asian Legend 味香村,43.65360271388312,-79.39504693953127,Chinese Restaurant
Downtown Toronto,43.6579524,-79.3873826,Leña,43.651722,-79.379205,Latin American Restaurant
